season,week,home_id,away_id,home_score,away_score,home_turnovers,away_turnovers,home_win
2023,9,20,24,6,27,3,0,0
2023,10,3,29,16,13,0,0,1
2023,10,17,11,6,10,2,1,0
2023,10,4,34,27,30,2,3,0
2023,10,16,18,27,19,0,2,1
2023,10,23,9,23,19,0,2,1
2023,10,27,10,20,6,1,1,1
2023,10,30,25,3,34,4,0,0
2023,10,33,5,31,33,2,2,0
2023,10,22,1,25,23,1,0,1
2023,10,24,8,38,41,1,0,0
2023,10,6,19,49,17,2,1,1
2023,10,26,28,29,26,0,1,1
2023,10,13,20,16,12,2,1,1
2023,10,2,7,22,24,4,1,0
2023,11,33,4,34,20,0,0,1
2023,11,5,23,13,10,1,0,1
2023,11,8,3,31,26,4,1,1
2023,11,9,24,23,20,0,1,1
2023,11,15,13,20,13,3,3,1
2023,11,28,19,19,31,6,0,0
2023,11,29,6,10,33,2,0,0
2023,11,30,10,34,14,0,2,1
2023,11,34,22,21,16,3,2,1
2023,11,25,27,27,14,0,2,1
2023,11,2,20,32,6,1,4,1
2023,11,14,26,17,16,1,1,1
2023,11,7,16,21,20,0,3,1
2023,11,12,21,17,21,2,1,0
2023,12,8,9,22,29,3,0,0
2023,12,6,28,45,10,0,1,1
2023,12,26,25,13,31,2,1,0
2023,12,20,15,13,34,2,3,0
2023,12,1,18,24,15,2,2,1
2023,12,4,23,10,16,1,1,0
2023,12,10,29,17,10,0,1,1
2023,12,11,27,27,20,1,2,1
2023,12,19,17,10,7,1,3,1
2023,12,34,30,21,24,0,1,0
2023,12,7,5,29,12,1,3,1
2023,12,22,14,14,37,0,1,0
2023,12,13,12,17,31,0,0,0
2023,12,21,2,37,34,2,1,1
2023,12,24,33,10,20,4,0,0
2023,12,16,3,10,12,4,2,0
2023,13,6,26,41,35,0,1,1
2023,13,10,11,28,31,2,2,0
2023,13,17,24,0,6,1,0,0
2023,13,18,8,28,33,2,0,0
2023,13,20,1,8,13,3,0,0
2023,13,23,22,10,24,1,0,0
2023,13,28,15,15,45,1,0,0
2023,13,34,7,22,17,0,3,1
2023,13,27,29,21,18,1,1,1
2023,13,14,5,36,19,0,1,1
2023,13,21,25,19,42,0,0,0
2023,13,9,12,27,19,0,1,1
2023,13,30,4,31,34,0,1,0
2023,14,23,17,18,21,1,1,0
2023,14,1,27,25,29,1,0,0
2023,14,3,8,28,13,0,3,1
2023,14,4,11,34,14,1,2,1
2023,14,5,30,31,27,3,4,1
2023,14,18,29,28,6,1,2,1
2023,14,20,34,30,6,1,0,1
2023,14,33,14,37,31,1,0,1
2023,14,13,16,0,3,3,0,0
2023,14,25,26,28,16,2,2,1
2023,14,12,2,17,20,2,1,0
2023,14,24,7,7,24,2,1,0
2023,14,6,21,33,13,1,3,1
2023,14,15,10,27,28,1,3,0
2023,14,19,9,24,22,2,3,1
2023,15,13,24,63,21,0,5,1
2023,15,4,16,27,24,1,2,1
2023,15,11,23,30,13,0,3,1
2023,15,8,7,42,17,0,1,1
2023,15,5,3,20,17,3,3,1
2023,15,9,27,20,34,1,1,0
2023,15,10,34,16,19,1,1,0
2023,15,15,20,30,0,0,4,1
2023,15,17,12,17,27,1,2,0
2023,15,18,19,24,6,0,0,1
2023,15,29,1,9,7,0,2,1
2023,15,14,28,28,20,2,1,1
2023,15,22,25,29,45,2,0,0
2023,15,2,6,31,10,0,1,1
2023,15,30,33,7,23,2,1,0
2023,15,26,21,20,17,0,2,1
2023,16,14,18,30,22,0,1,1
2023,16,23,4,34,11,0,3,1
2023,16,24,2,22,24,0,3,0
2023,16,1,11,29,10,0,1,1
2023,16,10,26,17,20,0,0,0
2023,16,16,8,24,30,4,1,0
2023,16,20,28,30,28,2,3,1
2023,16,29,9,30,33,0,0,0
2023,16,34,5,22,36,2,2,0
2023,16,27,30,30,12,0,4,1
2023,16,3,22,27,16,1,0,1
2023,16,15,6,22,20,0,1,1
2023,16,7,17,23,26,2,1,0
2023,16,12,13,14,20,2,0,0
2023,16,21,19,33,25,2,1,1
2023,16,25,33,19,33,5,0,0
2023,17,5,20,37,20,3,2,1
2023,17,6,8,20,19,2,2,1
2023,17,2,17,27,21,1,4,1
2023,17,3,1,37,17,0,4,1
2023,17,11,13,23,20,0,0,1
2023,17,19,14,25,26,1,3,0
2023,17,21,22,31,35,1,1,0
2023,17,27,18,13,23,4,0,0
2023,17,28,25,10,27,2,0,0
2023,17,30,29,26,0,0,1,1
2023,17,33,15,56,19,1,3,1
2023,17,34,10,26,3,0,1,1
2023,17,26,23,23,30,1,0,0
2023,17,7,24,16,9,0,1,1
2023,17,12,4,25,17,1,0,1
2023,17,16,9,10,33,2,1,0
2023,18,33,23,10,17,2,2,0
2023,18,11,34,19,23,1,0,0
2023,18,4,5,31,14,1,2,1
2023,18,8,16,30,20,0,2,1
2023,18,10,30,28,20,1,2,1
2023,18,17,20,3,17,2,1,0
2023,18,18,1,48,17,0,3,1
2023,18,29,27,0,9,2,0,0
2023,18,9,3,17,9,1,0,1
2023,18,13,7,27,14,0,1,1
2023,18,19,21,27,10,1,4,1
2023,18,22,26,20,21,0,0,0
2023,18,24,12,12,13,1,1,0
2023,18,25,14,20,21,1,1,0
2023,18,28,6,10,38,3,1,0
2023,18,15,2,14,21,2,3,0
2024,1,12,33,27,20,1,1,1
2024,1,21,9,34,29,3,1,1
2024,1,1,23,10,18,3,0,0
2024,1,2,22,34,28,1,1,1
2024,1,3,10,24,17,1,3,1
2024,1,4,17,10,16,2,0,0
2024,1,11,34,27,29,1,0,0
2024,1,15,30,20,17,0,1,1
2024,1,18,29,47,10,1,3,1
2024,1,19,16,6,28,2,2,0
2024,1,24,13,22,10,0,3,1
2024,1,26,7,26,20,2,3,1
2024,1,5,6,17,33,2,0,0
2024,1,27,28,37,20,0,0,1
2024,1,8,14,26,20,1,1,1
2024,1,25,20,32,19,0,2,1
2024,2,15,2,10,31,3,0,0
2024,2,6,18,19,44,2,1,0
2024,2,8,27,16,20,2,1,0
2024,2,9,11,16,10,1,3,1
2024,2,10,20,17,24,2,0,0
2024,2,16,25,23,17,2,2,1
2024,2,17,26,20,23,0,0,0
2024,2,28,19,21,18,0,1,1
2024,2,29,24,3,26,1,2,0
2024,2,30,5,13,18,0,0,0
2024,2,33,13,23,26,1,1,0
2024,2,22,14,41,10,1,1,1
2024,2,7,23,6,13,2,0,0
2024,2,12,4,26,25,3,1,1
2024,2,34,3,19,13,1,2,1
2024,2,21,1,21,22,1,0,0
2024,3,20,17,24,3,0,1,1
2024,3,5,19,15,21,2,2,0
2024,3,10,9,14,30,3,0,0
2024,3,11,3,21,16,2,3,1
2024,3,16,34,34,7,0,2,1
2024,3,18,21,12,15,1,2,0
2024,3,23,24,20,10,1,0,1
2024,3,27,7,7,26,2,1,0
2024,3,13,29,22,36,1,0,0
2024,3,26,15,24,3,2,0,1
2024,3,6,33,25,28,1,0,0
2024,3,14,25,27,24,0,1,1
2024,3,22,8,13,20,1,1,0
2024,3,1,12,17,22,1,1,0
2024,3,2,30,47,10,0,2,1
2024,3,4,28,33,38,0,0,0
2024,4,19,6,15,20,1,0,0
2024,4,1,18,26,24,1,2,1
2024,4,3,14,24,18,0,2,1
2024,4,9,16,29,31,4,3,0
2024,4,11,23,27,24,0,2,1
2024,4,20,7,9,10,1,1,0
2024,4,27,21,33,16,0,2,1
2024,4,29,4,24,34,1,1,0
2024,4,34,30,24,20,1,0,1
2024,4,22,28,14,42,1,1,0
2024,4,25,17,30,13,2,3,1
2024,4,13,5,20,16,1,1,1
2024,4,24,12,10,17,0,2,0
2024,4,33,2,35,10,1,1,1
2024,4,15,10,12,31,1,1,0
2024,4,8,26,42,29,0,2,1
2024,5,1,27,36,30,1,1,1
2024,5,16,20,23,17,2,3,1
2024,5,3,29,36,10,0,3,1
2024,5,4,33,38,41,1,1,0
2024,5,17,15,10,15,0,2,0
2024,5,28,5,34,13,2,1,1
2024,5,30,11,37,34,2,1,1
2024,5,34,2,23,20,2,0,1
2024,5,7,13,34,18,0,3,1
2024,5,25,22,23,24,3,1,0
2024,5,14,9,19,24,2,1,0
2024,5,26,19,20,29,1,1,0
2024,5,23,6,17,20,1,3,0
2024,5,12,18,26,13,1,1,1
2024,6,26,25,24,36,3,0,0
2024,6,3,30,35,16,1,2,1
2024,6,9,22,34,13,1,3,1
2024,6,10,11,17,20,1,1,0
2024,6,17,34,21,41,4,1,0
2024,6,18,27,27,51,3,3,0
2024,6,21,5,20,16,0,0,1
2024,6,33,28,30,23,1,0,1
2024,6,7,24,16,23,2,0,0
2024,6,13,23,13,32,3,0,0
2024,6,6,8,9,47,5,0,0
2024,6,29,1,20,38,2,1,0
2024,6,19,4,7,17,1,1,0
2024,6,20,2,20,23,1,0,0
2024,7,18,7,10,33,2,1,0
2024,7,30,17,32,16,0,0,1
2024,7,1,26,14,34,3,0,0
2024,7,2,10,34,10,0,2,1
2024,7,5,4,14,21,2,0,0
2024,7,9,34,24,22,3,0,1
2024,7,11,15,16,10,1,2,1
2024,7,16,8,29,31,1,1,0
2024,7,19,21,3,28,0,0,0
2024,7,14,13,20,15,1,4,1
2024,7,28,29,40,7,0,2,1
2024,7,25,12,18,28,3,2,0
2024,7,23,20,37,15,0,2,1
2024,7,27,33,31,41,2,1,0
2024,7,22,24,17,15,1,2,1
2024,8,14,16,30,20,1,0,1
2024,8,4,21,17,37,2,0,0
2024,8,5,33,29,24,1,0,1
2024,8,8,10,52,14,0,4,1
2024,8,15,22,27,28,0,0,0
2024,8,17,20,25,22,0,0,1
2024,8,27,1,26,31,3,0,0
2024,8,30,9,27,30,2,1,0
2024,8,34,11,23,20,1,2,1
2024,8,24,18,26,8,0,0,1
2024,8,26,2,10,31,2,1,0
2024,8,7,29,28,14,2,2,1
2024,8,13,12,20,27,1,1,0
2024,8,28,3,18,15,0,1,1
2024,8,25,6,30,24,0,2,1
2024,8,23,19,26,18,1,2,1
2024,9,20,34,21,13,1,1,1
2024,9,1,6,27,21,1,0,1
2024,9,2,15,30,27,1,1,1
2024,9,4,13,41,24,1,2,1
2024,9,5,24,10,27,3,0,0
2024,9,10,17,20,17,1,3,1
2024,9,19,28,22,27,1,0,0
2024,9,29,18,23,22,1,0,1
2024,9,33,7,41,10,0,1,1
2024,9,21,30,28,23,1,3,1
2024,9,22,3,29,9,2,0,1
2024,9,9,8,14,24,1,0,0
2024,9,26,14,20,26,3,1,0
2024,9,16,11,21,13,3,2,1
2024,9,12,27,30,24,1,0,1
2024,10,33,4,35,34,0,1,1
2024,10,29,19,20,17,1,3,1
2024,10,3,17,3,19,0,1,0
2024,10,11,2,20,30,4,2,0
2024,10,12,7,16,14,0,0,1
2024,10,18,1,20,17,0,1,1
2024,10,27,25,20,23,0,1,0
2024,10,28,23,27,28,1,2,0
2024,10,30,16,7,12,3,3,0
2024,10,24,10,27,17,0,0,1
2024,10,6,21,6,34,5,2,0
2024,10,22,20,31,6,0,1,1
2024,10,34,8,23,26,2,5,0
2024,10,14,15,15,23,2,2,0
2024,11,21,28,26,18,0,1,1
2024,11,3,9,19,20,0,1,0
2024,11,8,30,52,6,0,1,1
2024,11,10,16,13,23,1,1,0
2024,11,15,13,34,19,0,1,1
2024,11,17,14,22,28,2,0,0
2024,11,18,5,35,14,2,0,1
2024,11,20,11,27,28,0,1,0
2024,11,23,33,18,16,1,3,1
2024,11,7,1,38,6,0,1,1
2024,11,25,26,17,20,1,1,0
2024,11,2,12,30,21,1,2,1
2024,11,24,4,34,27,1,0,1
2024,11,6,34,10,34,2,1,0
2024,12,5,23,24,19,3,1,1
2024,12,3,16,27,30,1,1,0
2024,12,11,8,6,24,0,0,0
2024,12,15,17,34,15,1,2,1
2024,12,19,27,7,30,1,1,0
2024,12,28,6,26,34,3,1,0
2024,12,29,12,27,30,0,0,0
2024,12,34,10,27,32,2,3,0
2024,12,13,7,19,29,2,0,0
2024,12,9,25,38,10,0,3,1
2024,12,26,22,16,6,1,1,1
2024,12,14,21,20,37,1,0,0
2024,12,24,33,23,30,0,0,0
2024,13,8,3,23,20,1,0,1
2024,13,6,19,27,20,0,2,1
2024,13,9,15,30,17,0,1,1
2024,13,12,13,19,17,0,1,1
2024,13,1,24,13,17,4,1,0
2024,13,4,23,38,44,3,1,0
2024,13,16,22,23,22,1,2,1
2024,13,17,11,24,25,1,2,0
2024,13,20,26,21,26,2,2,0
2024,13,28,10,42,19,1,2,1
2024,13,30,34,20,23,1,0,0
2024,13,18,14,14,21,0,0,0
2024,13,29,27,23,26,1,2,0
2024,13,33,21,19,24,0,0,0
2024,13,2,25,35,10,0,3,1
2024,13,7,5,41,32,2,3,1
2024,14,8,9,34,31,1,1,1
2024,14,10,30,6,10,0,2,0
2024,14,15,20,32,26,0,0,1
2024,14,16,1,42,21,0,3,1
2024,14,19,18,11,14,1,1,0
2024,14,21,29,22,16,0,1,1
2024,14,23,5,27,14,1,3,1
2024,14,27,13,28,13,3,2,1
2024,14,22,26,18,30,2,0,0
2024,14,14,2,44,42,0,0,1
2024,14,25,3,38,13,1,1,1
2024,14,12,24,19,17,0,0,1
2024,14,6,4,20,27,2,1,0
2024,15,25,14,6,12,1,0,0
2024,15,5,12,7,21,6,0,0
2024,15,10,4,27,37,6,4,0
2024,15,18,28,19,20,1,0,0
2024,15,19,33,14,35,1,1,0
2024,15,29,6,14,30,4,1,0
2024,15,30,20,25,32,2,0,0
2024,15,34,15,20,12,1,4,1
2024,15,7,11,31,13,3,5,1
2024,15,8,2,42,48,1,0,0
2024,15,21,23,27,13,2,1,1
2024,15,22,17,30,17,0,1,1
2024,15,24,27,17,40,2,2,0
2024,15,26,9,13,30,2,1,0
2024,15,16,3,30,12,1,1,1
2024,15,13,1,9,15,3,1,0
2024,16,24,7,34,27,1,0,1
2024,16,12,34,27,19,0,2,1
2024,16,33,23,34,17,1,2,1
2024,16,1,19,34,7,1,3,1
2024,16,3,8,17,34,2,0,0
2024,16,4,5,24,6,1,3,1
2024,16,11,10,38,30,1,3,1
2024,16,20,14,9,19,2,1,0
2024,16,28,21,36,33,5,2,1
2024,16,29,22,36,30,0,2,1
2024,16,26,16,24,27,2,0,0
2024,16,2,17,24,21,1,3,1
2024,16,13,30,19,14,0,2,1
2024,16,15,25,29,17,0,1,1
2024,16,6,27,26,24,0,2,1
2024,16,9,18,34,0,0,2,1
2024,17,23,12,10,29,2,0,0
2024,17,34,33,2,31,1,0,0
2024,17,3,26,3,6,1,1,0
2024,17,17,24,7,40,1,0,0
2024,17,4,7,30,24,1,1,1
2024,17,14,22,13,9,0,2,1
2024,17,2,20,40,14,0,3,1
2024,17,18,13,10,25,2,0,0
2024,17,19,11,45,33,0,3,1
2024,17,21,6,41,7,0,4,1
2024,17,27,29,48,14,0,0,1
2024,17,30,10,20,13,0,1,1
2024,17,5,15,3,20,2,0,0
2024,17,16,9,27,25,1,1,1
2024,17,28,1,30,24,1,1,1
2024,17,25,8,34,40,2,0,0
2024,18,33,5,35,10,0,2,1
2024,18,23,4,17,19,1,2,0
2024,18,1,29,38,44,1,0,0
2024,18,6,28,19,23,0,1,0
2024,18,9,3,22,24,2,2,0
2024,18,10,34,14,23,1,1,0
2024,18,11,30,26,23,0,1,1
2024,18,17,2,23,16,1,0,1
2024,18,21,19,20,13,0,1,1
2024,18,27,18,27,19,1,0,1
2024,18,7,12,38,0,0,0,1
2024,18,13,24,20,34,1,0,0
2024,18,14,26,25,30,1,0,0
2024,18,20,15,32,20,1,4,1
2024,18,22,25,47,24,0,3,1
2024,18,8,16,31,9,2,0,1
2025,1,21,6,24,20,0,1,1
2025,1,24,12,27,21,0,0,1
2025,1,1,27,20,23,0,0,0
2025,1,5,4,16,17,2,0,0
2025,1,11,15,33,8,0,3,1
2025,1,17,13,13,20,1,1,0
2025,1,18,22,13,20,0,0,0
2025,1,20,23,32,34,1,0,0
2025,1,28,19,21,6,0,0,1
2025,1,30,29,26,10,1,3,1
2025,1,7,10,20,12,4,2,1
2025,1,26,25,13,17,2,2,0
2025,1,9,8,27,13,0,1,1
2025,1,14,34,14,9,1,2,1
2025,1,2,33,41,40,0,1,1
2025,1,3,16,24,27,1,1,0
2025,2,9,28,27,18,0,0,1
2025,2,4,30,31,27,3,2,1
2025,2,6,19,40,37,1,1,1
2025,2,8,3,52,21,0,2,1
2025,2,10,14,19,33,1,1,0
2025,2,15,17,27,33,1,0,0
2025,2,18,25,21,26,1,1,0
2025,2,20,2,10,30,1,0,0
2025,2,23,26,17,31,2,2,0
2025,2,33,5,41,17,0,2,1
2025,2,11,7,29,28,0,1,1
2025,2,22,29,27,22,1,2,1
2025,2,12,21,17,20,1,0,0
2025,2,16,1,6,22,4,1,0
2025,2,34,27,19,20,0,0,0
2025,2,13,24,9,20,3,1,0
2025,3,2,15,31,21,0,1,1
2025,3,5,9,13,10,1,1,1
2025,3,10,11,20,41,1,0,0
2025,3,16,4,48,10,0,5,1
2025,3,17,23,14,21,5,1,0
2025,3,21,14,33,26,1,1,1
2025,3,27,20,29,27,0,2,1
2025,3,28,13,41,24,1,0,1
2025,3,29,1,30,0,1,3,1
2025,3,30,34,17,10,1,3,1
2025,3,24,7,23,20,2,0,1
2025,3,26,18,44,13,1,1,1
2025,3,3,6,31,14,0,4,1
2025,3,25,22,16,15,1,0,1
2025,3,19,12,9,22,2,0,0
2025,3,33,8,30,38,1,0,0
2025,4,22,26,20,23,2,1,0
2025,4,23,16,24,21,0,2,1
2025,4,1,28,34,27,1,1,1
2025,4,2,18,31,19,1,1,1
2025,4,8,5,34,10,1,3,1
2025,4,17,29,42,13,0,0,1
2025,4,19,24,21,18,0,2,1
2025,4,27,21,25,31,2,0,0
2025,4,34,10,26,0,0,1,1
2025,4,14,11,27,20,1,3,1
2025,4,25,30,21,26,4,0,0
2025,4,12,33,37,20,0,2,1
2025,4,13,3,24,25,4,1,0
2025,4,6,9,40,40,0,1,0
2025,4,15,20,27,21,0,3,1
2025,4,7,4,28,3,1,0,1
2025,5,14,25,23,26,2,0,0
2025,5,5,16,17,21,0,2,0
2025,5,11,13,40,6,0,2,1
2025,5,18,19,26,14,0,5,1
2025,5,20,6,22,37,1,0,0
2025,5,21,7,17,21,0,0,0
2025,5,29,15,27,24,2,0,1
2025,5,33,34,10,44,3,0,0
2025,5,22,10,21,22,3,2,0
2025,5,26,27,35,38,2,0,0
2025,5,4,8,24,37,3,1,0
2025,5,24,28,10,27,2,1,0
2025,5,2,17,20,23,3,1,0
2025,5,30,12,31,28,2,1,1
2025,6,19,21,34,17,0,2,1
2025,6,20,7,11,13,0,1,0
2025,6,11,22,31,27,1,1,1
2025,6,15,24,27,29,3,1,0
2025,6,18,17,19,25,1,0,0
2025,6,23,5,23,9,0,0,1
2025,6,29,6,30,27,1,0,1
2025,6,30,26,12,20,0,0,0
2025,6,33,14,3,17,3,1,0
2025,6,13,10,20,10,1,3,1
2025,6,9,4,27,18,1,0,1
2025,6,27,25,30,19,0,2,1
2025,6,12,8,30,17,0,0,1
2025,6,1,2,24,14,0,2,1
2025,6,28,3,24,25,3,0,0
2025,7,4,23,33,31,0,2,1
2025,7,30,14,7,35,0,0,0
2025,7,3,18,26,14,1,4,1
2025,7,5,15,31,6,0,4,1
2025,7,10,17,13,31,2,0,0
2025,7,12,13,31,0,0,1,1
2025,7,16,21,22,28,2,0,0
2025,7,20,29,6,13,2,0,0
2025,7,7,19,33,32,0,1,1
2025,7,24,11,24,38,2,0,0
2025,7,6,28,44,22,0,2,1
2025,7,22,9,23,27,1,0,0
2025,7,25,1,20,10,1,1,1
2025,7,8,27,24,9,2,2,1
2025,7,26,34,27,19,4,1,1
2025,8,24,16,37,10,1,1,1
2025,8,1,15,10,34,1,0,0
2025,8,4,20,38,39,0,0,0
2025,8,17,5,32,13,2,2,1
2025,8,21,19,38,20,0,0,1
2025,8,29,2,9,40,3,0,0
2025,8,33,3,30,16,0,1,1
2025,8,34,25,26,15,1,1,1
2025,8,18,27,3,23,4,1,0
2025,8,7,6,44,24,1,2,1
2025,8,11,10,38,14,0,1,1
2025,8,23,9,25,35,1,0,0
2025,8,12,28,28,7,2,2,1
2025,9,15,33,6,28,3,0,0
2025,9,4,3,42,47,3,0,0
2025,9,8,16,24,27,1,1,0
2025,9,9,29,13,16,2,1,0
2025,9,10,24,20,27,0,1,0
2025,9,17,1,24,23,2,0,1
2025,9,19,25,24,34,0,1,0
2025,9,23,11,27,20,1,6,1
2025,9,34,7,15,18,0,2,0
2025,9,13,30,29,30,1,1,0
2025,9,14,18,34,10,0,2,1
2025,9,2,12,28,21,0,1,1
2025,9,28,26,14,38,2,1,0
2025,9,6,22,17,27,3,0,0
2025,10,7,13,10,7,2,1,1
2025,10,11,1,31,25,2,1,1
2025,10,3,19,24,20,0,1,1
2025,10,15,2,30,13,2,3,1
2025,10,16,33,19,27,3,0,0
2025,10,20,5,27,20,1,0,1
2025,10,27,17,23,28,0,1,0
2025,10,29,18,7,17,2,1,0
2025,10,34,30,36,29,2,2,1
2025,10,26,22,44,22,3,2,1
2025,10,25,14,26,42,2,0,0
2025,10,28,8,22,44,0,0,0
2025,10,24,23,25,10,0,3,1
2025,10,9,21,7,10,2,1,0
2025,11,17,20,27,14,0,1,1
2025,11,15,28,16,13,0,2,1
2025,11,1,29,27,30,1,0,0
2025,11,2,27,44,32,3,2,1
2025,11,10,34,13,16,1,0,0
2025,11,16,3,17,19,2,0,0
2025,11,19,9,20,27,2,0,0
2025,11,23,4,34,12,0,2,1
2025,11,30,24,35,6,1,1,1
2025,11,14,26,21,19,1,4,1
2025,11,22,25,22,41,3,0,0
2025,11,5,33,16,23,1,3,0
2025,11,7,12,22,19,0,1,1
2025,11,21,8,16,9,0,1,1
2025,11,13,6,16,33,1,1,0
2025,12,34,2,23,19,0,3,1
2025,12,3,23,31,28,2,2,1
2025,12,4,17,20,26,1,1,0
2025,12,8,19,34,27,1,1,1
2025,12,9,16,23,6,0,3,1
2025,12,10,26,24,30,0,0,0
2025,12,12,11,23,20,2,0,1
2025,12,33,20,23,10,0,2,1
2025,12,13,5,10,24,1,2,0
2025,12,22,30,24,27,0,4,0
2025,12,6,21,24,21,2,2,1
2025,12,18,1,10,24,2,1,0
2025,12,14,27,34,7,0,2,1
2025,12,25,29,20,9,3,2,1
2025,13,8,9,24,31,0,0,0
2025,13,6,12,31,28,1,0,1
2025,13,33,4,14,32,5,1,0
2025,13,21,3,15,24,2,1,0
2025,13,5,25,8,26,2,0,0
2025,13,10,30,3,25,2,0,0
2025,13,11,34,16,20,0,1,0
2025,13,15,18,21,17,1,2,1
2025,13,20,1,27,24,0,1,1
2025,13,27,22,20,17,0,2,1
2025,13,29,14,31,28,0,3,1
2025,13,26,16,26,0,2,5,1
2025,13,23,2,7,26,2,2,0
2025,13,24,13,31,14,1,1,1
2025,13,28,7,26,27,1,1,0
2025,13,17,19,33,15,0,1,1
2025,14,8,6,44,30,0,3,1
2025,14,1,26,9,37,3,1,0
2025,14,2,4,39,34,1,2,1
2025,14,5,10,29,31,2,1,0
2025,14,16,28,31,0,0,3,1
2025,14,20,15,10,34,3,0,0
2025,14,27,18,20,24,1,1,0
2025,14,30,11,36,19,1,3,1
2025,14,33,23,22,27,1,0,0
2025,14,13,7,17,24,0,0,0
2025,14,9,3,28,21,1,1,1
2025,14,22,14,17,45,1,0,0
2025,14,12,34,10,20,3,0,0
2025,14,24,21,22,19,3,5,1
2025,15,27,1,28,29,1,1,0
2025,15,3,5,31,3,0,3,1
2025,15,4,33,0,24,2,1,0
2025,15,12,24,13,16,2,1,0
2025,15,17,2,31,35,1,0,0
2025,15,19,28,21,29,1,2,0
2025,15,21,13,31,0,0,1,1
2025,15,30,20,48,20,1,3,1
2025,15,34,22,40,20,0,2,1
2025,15,7,9,34,26,1,2,1
2025,15,14,8,41,34,1,0,1
2025,15,18,29,20,17,0,1,1
2025,15,25,10,37,24,1,0,1
2025,15,26,11,18,16,0,1,1
2025,15,6,16,26,34,0,1,0
2025,15,23,15,28,15,0,1,1
2025,16,26,14,38,37,3,0,1
2025,16,28,21,18,29,1,1,0
2025,16,3,9,22,16,0,1,1
2025,16,5,2,20,23,2,0,0
2025,16,6,24,17,34,1,0,0
2025,16,10,12,26,9,0,0,1
2025,16,15,4,21,45,3,0,0
2025,16,18,20,29,6,1,2,1
2025,16,19,16,13,16,1,2,0
2025,16,29,27,23,20,0,1,1
2025,16,7,30,20,34,2,0,0
2025,16,22,1,19,26,1,2,0
2025,16,8,23,24,29,0,1,0
2025,16,34,13,23,21,0,1,1
2025,16,33,17,24,28,2,2,0
2025,16,11,25,27,48,2,1,0
2025,17,28,6,23,30,0,0,0
2025,17,16,8,23,10,0,6,1
2025,17,12,7,13,20,0,1,0
2025,17,24,34,16,20,1,2,0
2025,17,9,33,24,41,2,0,0
2025,17,4,22,37,14,0,0,1
2025,17,5,23,13,6,2,0,1
2025,17,10,18,26,34,1,1,0
2025,17,11,30,17,23,2,2,0
2025,17,15,27,20,17,0,3,1
2025,17,20,17,10,42,1,0,0
2025,17,29,26,10,27,2,2,0
2025,17,13,19,10,34,2,0,0
2025,17,2,21,12,13,1,0,0
2025,17,25,3,42,38,1,0,1
2025,17,1,14,27,24,0,3,1
2025,18,27,29,16,14,1,3,1
2025,18,25,26,3,13,1,0,0
2025,18,1,18,19,17,1,2,1
2025,18,4,5,18,20,2,1,0
2025,18,16,9,16,3,1,0,1
2025,18,19,6,34,17,1,2,1
2025,18,30,10,41,7,0,1,1
2025,18,34,11,38,30,0,3,1
2025,18,2,20,35,8,0,0,1
2025,18,3,8,16,19,1,1,0
2025,18,7,24,19,3,0,2,1
2025,18,13,12,14,12,2,2,1
2025,18,14,22,37,20,0,2,1
2025,18,17,15,38,10,0,2,1
2025,18,21,28,17,24,1,2,0
2025,18,23,33,26,24,0,1,1
2026,1,26,17,13,10,0,3,1
2026,1,14,25,7,27,2,1,0
2026,1,4,27,33,27,1,4,1
2026,1,8,18,31,30,1,3,1
2026,1,10,20,10,23,1,0,0
2026,1,11,33,23,41,2,1,0
2026,1,23,1,20,13,1,2,1
2026,1,29,3,37,59,3,1,0
2026,1,30,5,34,10,0,2,1
2026,1,34,2,31,36,2,0,0
2026,1,13,15,27,13,2,2,1
2026,1,16,9,39,22,1,2,1
2026,1,21,28,24,22,0,0,1
2026,1,24,22,14,26,2,0,0
2026,1,19,6,28,20,1,1,1
2026,1,12,7,31,10,1,2,1
